program_id;tercih_eden_sayisi
204610399;135
204610142;19
204610142;12
204610151;95
204610151;48
204610054;64
204610054;27
204610063;94
204610063;61
204610099;32
204610099;23
204610081;150
204610081;113
204610203;44
204610203;20
204610221;321
204610221;186
204610221;1
204610106;109
204610106;22
204610115;170
204610115;74
204610415;97
204610415;24
204610415;1
204610424;2
204610424;4
204610027;37
204610027;18
204610027;2
204610248;56
204610248;109
204610248;3
204610257;61
204610257;18
204610266;183
204610266;98
204610309;28
204610309;28
204610318;47
204610318;16
204610327;306
204610327;130
204610327;5
204610275;44
204610275;9
204610293;566
204610293;147
204610293;6
108210841;1228
108210841;47
108210841;1
108290236;706
108290236;12
108290236;1
108290235;707
108290235;3
108210011;2096
108210011;17
108210011;12
108210029;545
108210029;5
108210047;212
108210047;6
108210065;720
108210065;2
108210074;209
108210074;2
108210083;399
108210083;9
108210083;3
108210092;783
108210092;20
108210092;2
108210108;630
108210108;11
108210135;274
108210135;13
108210144;875
108211106;1196
108211106;4
108211106;4
108210153;920
108210153;31
108210153;8
108210162;915
108210162;10
108210171;800
108210189;563
108210189;4
108210895;686
108210205;282
108210205;4
108210205;1
108210214;899
108210692;545
108210692;15
108210223;297
108210232;430
108210232;9
108210241;427
108210241;1
108210259;1008
108210259;22
108211187;288
108211187;13
108210268;1585
108210268;24
108210268;6
108210902;719
108210902;1
108210859;594
108210859;8
108210859;3
108210277;823
108210277;5
108210286;1151
108210286;9
108290284;448
108290284;27
108290284;1
108210947;298
108210947;13
108210295;840
108210295;22
108211063;408
108211063;21
108210798;667
108210798;14
108210805;691
108210805;16
108210974;616
108210974;7
108210302;2547
108210302;13
108210302;5
108230342;1941
108230342;7
108210929;1058
108210929;44
108210938;945
108210938;6
108210938;2
108230396;930
108230396;4
108230396;2
108211081;861
108211081;27
108210965;1179
108210965;75
108290232;595
108290232;21
108210665;1327
108210665;39
108210311;28
108210329;1152
108210329;23
108210823;822
108210823;44
108210338;494
108210338;18
108210789;644
108210789;10
108210347;1036
108210347;19
108210877;591
108210877;14
108210877;2
108210674;1077
108210674;27
108210683;480
108210683;8
108211115;1060
108211115;24
108290230;923
108290230;56
108290230;2
108211124;1154
108211124;11
108211133;1109
108211133;4
108290285;571
108290285;11
108290278;990
108290278;27
108211142;776
108211142;10
108211151;1123
108211151;3
108211151;3
108210365;2296
108210365;49
108210868;909
108210868;37
108210956;403
108210956;22
108211196;750
108211196;7
108211196;1
108210374;887
108210374;26
108210708;423
108210708;3
108210717;469
108210717;2
108210726;367
108210726;9
108211072;284
108211072;13
108211072;1
108210814;447
108210814;5
108210753;479
108210753;1
108210762;385
108210762;1
108210771;325
108210771;3
108310188;1865
108310188;63
108310188;41
108310188;3
108310276;586
108310276;1
108310276;4
108310213;818
108310213;23
108310213;2
108310267;1000
108310267;2
108310328;1073
108310328;7
108310222;767
108310222;10
108390133;642
108390133;2
108310346;792
108310091;9
108390134;33
108390134;3
108310294;523
108310294;19
108310294;2
108390135;669
108390135;13
108390135;2
108310231;976
108310231;11
108330111;547
108330111;9
108330111;3
108310028;651
108310028;13
108310028;4
108390117;555
108390117;2
108390117;3
108310249;925
108310249;1
108310249;1
108330129;543
108330129;1
108310301;734
108310301;5
108310037;676
108310037;18
108330086;885
108330086;11
108310046;803
108310046;9
108330068;911
108330068;7
108390137;720
108390137;7
108390137;1
108390138;541
108390138;25
108390138;2
108390138;1
108310319;1222
108310319;15
108310319;1
108310337;1337
108310337;8
108390125;495
108390125;7
108310161;1869
108310161;33
108310161;6
108310152;658
108310152;3
108310073;823
108310073;19
108310082;367
108310179;686
108330102;604
108330102;3
108310107;214
108310107;2
108310107;3
108310143;360
108310143;5
108310204;61
108310258;725
108310258;8
108410018;416
108410018;79
108410018;10
108410027;512
108410027;36
108410036;201
108410036;9
108410045;680
108410045;31
108410054;828
108410054;62
108410063;127
108410063;74
108410063;6
108410072;7
108410072;3
108410081;240
108410081;24
108411149;303
108411149;21
108411149;10
108411149;1
108410099;578
108410099;48
108410099;1
108410106;447
108410106;85
108410106;4
108410106;1
108411158;14
108411158;4
108410115;429
108410115;51
108410124;466
108410124;99
108411167;13
108411167;2
108411167;1
108410133;538
108410133;110
108410142;743
108410142;93
108410142;1
108410151;703
108410151;121
108410151;3
108410169;409
108410169;116
108410178;495
108410178;206
108410187;472
108410187;48
108410196;376
108410196;105
108410196;1
108410196;1
108410203;699
108410203;194
108410212;670
108410212;186
108410221;35
108410221;15
108410239;11
108410239;6
108410248;21
108410248;22
108410257;9
108410266;619
108410266;137
108410275;572
108410275;176
108470058;692
108470058;110
108410318;990
108410318;215
108410318;1
108410327;641
108410327;112
108410336;622
108410336;267
108410345;721
108410345;105
108410354;1344
108410354;490
108410363;768
108410363;254
108410372;1005
108410372;94
108410372;1
108410372;1
108410381;760
108410381;113
108410399;1973
108410399;295
108410399;8
108410415;1020
108410415;118
108410424;600
108410424;61
108410424;1
108410433;1458
108410433;413
108410442;673
108410442;74
108410451;724
108410451;95
108410451;2
108410451;1
108410478;142
108410478;17
108410478;2
108410857;597
108410857;194
108410857;28
108410496;92
108410496;17
108410496;1
108410884;346
108410884;179
108410884;29
108411113;51
108411113;23
108411122;227
108411122;57
108411122;7
108410512;59
108410512;1
108410512;2
108410909;104
108410909;53
108410539;56
108410539;5
108411097;179
108411097;92
108411097;47
108411097;1
108410557;53
108410557;7
108410927;36
108410927;17
108410575;55
108410575;3
108410575;4
108410945;144
108410945;105
108410945;15
108410584;34
108410584;7
108410618;74
108410618;2
108410963;68
108410963;25
108410963;2
108410636;61
108410636;10
108410636;5
108410981;239
108410981;97
108410981;19
108410654;49
108410654;5
108470059;24
108410672;140
108410672;49
108410672;8
108411025;333
108411025;311
108411025;93
108410848;36
108410848;11
108410848;5
108410699;47
108411079;154
108411079;42
108411079;8
108510177;188
108570511;274
108570511;1
108570511;1
108570492;906
108570492;5
108570516;961
108570516;19
108570516;2
108510123;324
108510123;1
108510123;1
108510159;810
108510159;1
108510071;756
108510071;2
108530075;921
108530075;1
108530075;3
108510141;556
108510053;579
108510053;10
108510168;733
108510168;2
108510168;1
108570491;642
108510211;851
108510211;7
108510089;935
108510089;22
108510202;1257
108510202;7
108530154;1195
108530154;1
108530154;6
108510247;896
108570501;550
108570490;801
108570490;14
108570490;2
108510186;159
108510186;1
108510195;274
108510195;6
108510195;2
108570506;730
108570513;1061
108570513;45
108570513;5
108570504;1095
108570504;22
108510098;93
108570493;38
108510238;49
108510105;4
108510114;36
108510256;1055
108510256;39
108510256;3
108570505;770
108570505;8
108570505;1
108510229;1337
108510229;3
108510229;2
108570494;548
108570494;4
108570494;3
108570512;664
108570512;2
108570512;4
209110041;118
209110041;51
209110038;240
209110038;217
209110043;70
209110043;76
209110043;1
209110044;57
209110044;113
209110053;67
209110053;76
209110054;196
209110054;292
209110055;76
209110055;90
209110056;206
209110056;516
209110027;34
209110027;24
209110028;159
209110028;233
209110030;284
209110030;154
209110057;94
209110057;66
209110058;88
209110058;198
209110031;334
209110031;222
209110031;1
209110039;88
209110039;93
209110040;325
209110040;425
204811032;41
204811032;30
204811041;37
204811041;285
204811068;18
204811068;196
204811068;3
204811077;28
204811077;18
204810361;25
204810361;164
204810228;100
204810228;112
204810219;479
204810219;1325
204810219;11
204810334;26
204810334;33
204810343;37
204810343;259
204810237;13
204810237;16
204810397;10
204810397;232
204810016;30
204810016;54
204810025;99
204810025;469
204811014;16
204811014;32
204811023;19
204811023;225
204890046;66
204890046;54
204890047;48
204890047;708
204810476;20
204810476;20
204810485;45
204810485;167
204890042;50
204890042;44
204890043;35
204890043;285
204810837;18
204810837;34
204810846;22
204810846;267
204890044;8
204890044;40
204890045;9
204890045;282
204810616;114
204810616;63
204810634;130
204810634;463
204810634;2
204810855;3
204810855;90
204810864;73
204810864;83
204810934;111
204810934;532
204890048;38
204890048;108
204810176;69
204810176;49
204810185;155
204810185;248
204810185;4
204890049;18
204890049;110
204810113;52
204810113;38
204810131;158
204810131;319
204890050;23
204890050;192
204810043;128
204810043;96
204810052;279
204810052;535
204810564;52
204810564;47
204810573;78
204810573;617
204890051;16
204890051;93
204810158;84
204810158;74
204810167;142
204810167;313
204890052;5
204890052;198
204810273;44
204810273;62
204810264;90
204810264;279
204810731;44
204810731;39
204810749;35
204810749;438
204810979;10
204810979;174
204810979;3
204810988;2
204810988;40
204810997;39
204810997;184
204810088;16
204810088;34
204810097;7
204810097;198
108610819;2104
108610819;52
108610819;9
108610016;719
108610016;2
108610016;2
108610025;895
108610025;17
108610034;1151
108610034;3
108690096;795
108690096;1
108610043;1179
108610043;13
108610043;3
108610052;857
108610052;3
108610052;1
108610061;1055
108610061;1
108610079;703
108610079;3
108610088;487
108610097;223
108610097;1
108610801;15
108610697;947
108610697;7
108610697;12
108610704;862
108610704;1
108630435;614
108630435;7
108610104;711
108610104;18
108610104;4
108610113;265
108610113;3
108610476;567
108610476;3
108610476;1
108610122;1007
108610122;14
108610122;2
108630259;1025
108630259;8
108610131;294
108690155;383
108690155;10
108610149;912
108610149;5
108610149;2
108610158;996
108610158;17
108630311;883
108630311;3
108630311;1
108610167;716
108610167;9
108630135;749
108630135;1
108610176;1096
108610176;6
108610176;1
108630144;1027
108610185;1031
108630153;885
108630153;7
108610467;1606
108610467;30
108610467;2
108690097;1474
108690097;38
108610194;1151
108610194;9
108610194;2
108610413;583
108610413;7
108610494;1084
108610494;3
108610494;5
108630302;560
108630302;5
108630302;2
108610201;1121
108610201;6
108630162;506
108630162;5
108610219;1170
108610219;20
108630171;332
108630171;3
108610422;649
108610422;33
108610237;1091
108610237;3
108610237;3
108630198;1044
108630198;5
108610228;934
108610228;3
108610228;2
108630189;999
108630189;6
108690195;541
108690195;9
108690196;632
108690196;10
108610713;761
108610713;21
108610713;4
108630471;475
108630471;16
108610625;1356
108610625;3
108690092;1195
108610634;813
108610634;13
108610722;1209
108610722;86
108610722;1
108690098;956
108690098;10
108610731;1195
108610731;14
108610246;1103
108610246;33
108610397;21
108610255;1215
108610255;26
108610255;2
108630205;1081
108630205;24
108630205;1
108610264;898
108610264;30
108610264;1
108610273;486
108610282;1479
108610282;33
108610282;1
108630223;455
108630223;14
108630223;4
108610785;848
108610785;13
108610307;1490
108610307;14
108630232;1345
108630232;20
108630232;2
108610316;211
108610316;3
108610828;2636
108610828;14
108610776;527
108610776;9
108610643;913
108610643;12
108610643;1
108630408;398
108630408;2
108630408;2
108610652;48
108690197;443
108690197;4
108610528;695
108610528;28
108630347;835
108630347;6
108610537;177
108610537;13
108610573;119
108610573;2
108610564;713
108610564;24
108630365;366
108630365;2
108630365;1
108610352;3524
108610352;65
108610767;21
108610767;1
108610679;700
108610679;3
108610679;3
108610688;477
108610688;1
108610794;638
108610794;6
108610555;413
108610749;1011
108610749;10
108610749;3
108630462;482
108630462;9
108630462;1
204910157;33
204910157;56
204910157;3
204910166;100
204910166;43
204910175;379
204910175;207
204910175;8
204950416;15
204950416;31
204910193;119
204910193;34
204910209;322
204910209;145
204910209;7
204950396;64
204950396;89
204950396;1
204950395;103
204950395;81
204950398;364
204950398;250
204950398;19
204910342;21
204910342;71
204910342;13
204910351;63
204910351;44
204910369;190
204910369;178
204910245;45
204910245;58
204910236;8
204910236;160
204950406;20
204950406;60
204950407;61
204950407;198
204950407;3
204950408;26
204950408;65
204950409;148
204950409;261
204910527;31
204910527;40
204910545;227
204910545;188
204950400;57
204950400;49
204950402;115
204950402;110
204950402;2
204910378;73
204910378;42
204910387;156
204910387;135
204910493;84
204910493;39
204910518;144
204910518;151
204910078;12
204910087;75
204910087;33
204910218;302
204910218;219
204910218;1
204910281;83
204910281;51
204910272;106
204910272;133
108790053;486
108790053;10
108790053;4
108710412;258
108710412;21
108790066;622
108790066;6
108710254;1667
108710254;84
108710254;36
108710148;558
108710148;9
108710103;1069
108710103;3
108710333;1121
108710333;12
108710333;1
108710015;959
108710015;4
108710015;2
108710139;883
108710139;10
108710227;853
108710227;4
108710024;326
108710024;1
108710033;318
108710033;2
108710396;833
108710396;6
108710042;257
108710042;9
108710051;899
108710051;2
108710121;908
108710121;23
108710069;1070
108710069;3
108790068;786
108790068;14
108710342;740
108710342;22
108710342;10
108710378;1176
108710378;15
108790055;1259
108790055;17
108710193;683
108710193;7
108710175;432
108710175;6
108790022;935
108790022;9
108790022;1
108710315;757
108710315;9
108710351;812
108710351;14
108790023;768
108790023;36
108790023;1
108710209;2438
108710209;8
108730134;2228
108730134;7
108790067;985
108790067;38
108790056;4
108710369;916
108710369;33
108710369;7
108710245;106
108710272;187
108710272;2
108710324;581
108710324;16
108710324;2
108710184;1351
108710184;11
108710096;152
108710096;1
108710112;2494
108710112;59
108710112;12
108710112;1
108710421;766
108710421;47
108710421;10
108710299;279
108710306;240
205110092;372
205110092;2388
205110117;390
205110117;311
205110126;636
205110126;1025
205110056;34
205110056;359
205110074;81
205110074;119
205110083;240
205110083;723
205110083;4
205110135;14
205110135;443
205110144;95
205110144;104
205110153;283
205110153;808
111010171;1703
111010171;151
111010171;11
111010108;1463
111010108;157
111010108;2
111010092;1226
111010092;51
111010092;7
111091159;1137
111091159;73
111091159;6
111091159;1
111091158;1899
111091158;93
111091160;871
111091160;110
111091161;1058
111091161;23
111091162;1078
111091162;51
111091163;963
111091163;84
111091164;999
111091164;73
111091165;1042
111091165;38
111091393;845
111091393;48
111091393;1
111091166;866
111091166;55
111091167;1007
111091167;44
111010223;2169
111010223;146
111010011;1033
111010011;229
111091394;697
111091394;66
111010038;908
111010038;286
111010047;1131
111010047;70
111010047;8
111010126;1128
111010126;225
111010126;9
111010029;712
111010029;184
111010117;821
111010117;186
111010117;1
111010056;818
111010056;285
111010135;710
111010135;118
111010135;2
111010144;898
111010144;181
111010065;800
111010065;161
111010074;887
111010074;166
111091171;1029
111091171;110
111091171;4
111091396;1187
111091396;29
111091396;3
111091397;1060
111091397;31
111091170;1046
111091170;132
111010083;1104
111010083;144
111091392;1225
111091392;29
111091392;6
111091395;1151
111091395;24
111091391;1075
111091391;39
111091391;1
111890202;1082
111890202;14
111890202;1
111890200;1083
111890200;36
111890201;836
111890201;15
111810923;780
111810923;4
111810923;1
111810932;675
111810932;19
111890206;499
111890206;41
111890209;131
111890209;1
111810598;911
111810598;28
111830469;899
111830469;20
111810605;271
111830478;261
111830478;3
111810614;872
111810614;19
111810614;1
111830487;64
111810623;12
111810632;869
111810632;5
111830503;893
111830503;14
111810641;266
111810641;9
111830512;221
111830512;1
111810659;797
111810659;36
111810659;1
111830521;830
111830521;44
111810668;148
111830539;259
111830539;4
111810677;417
111810677;2
111890179;755
111890179;17
111890193;681
111810995;633
111810995;9
111810995;1
111890177;753
111890177;10
111890178;536
111890178;5
111890178;1
111890207;561
111890207;24
111890207;1
111810844;831
111810844;15
111890210;385
111890210;1
108810305;1458
108810305;89
108810305;4
108830239;1342
108830239;52
108830239;1
108810729;660
108810729;36
108890243;807
108890243;89
108890243;2
108890180;1401
108890180;21
108890180;2
108810023;618
108810023;6
108810032;940
108810032;18
108810562;781
108810562;50
108810562;1
108810041;1025
108810041;10
108810977;1119
108810977;20
108810977;4
108810059;1168
108810059;55
108810059;2
108810068;1029
108810068;20
108810077;999
108810077;2
108810086;792
108810086;9
108810102;616
108810102;30
108830406;716
108830406;19
108890246;687
108890246;46
108890247;724
108890247;33
108810111;361
108810111;6
108810129;821
108810129;20
108830415;663
108830415;12
108810138;751
108810138;23
108810147;266
108810147;4
108810156;441
108810156;19
108810165;847
108810165;23
108890241;949
108890241;51
108890241;2
108810711;672
108810711;11
108810183;806
108810183;12
108830575;895
108830575;31
108810192;906
108810192;41
108830133;717
108830133;26
108810208;1179
108810208;15
108830142;900
108830142;25
108810217;1340
108810217;12
108830151;937
108830151;35
108810774;3390
108810774;158
108810783;2628
108810783;37
108810783;1
108830566;1691
108830566;33
108810905;948
108810905;47
108810792;766
108810792;19
108830584;428
108830584;13
108890244;699
108890244;89
108810544;952
108810544;18
108830399;481
108830399;1
108810244;1142
108810244;70
108890207;415
108890207;22
108810808;829
108810808;35
108890248;625
108890248;40
108810835;619
108810835;42
108810314;32
108810314;6
108810323;1264
108810323;70
108810323;3
108830257;1242
108830257;59
108810332;1262
108810332;79
108810332;5
108830266;1316
108830266;63
108830266;2
108810341;874
108810341;30
108810359;1500
108810359;81
108810377;1643
108810377;21
108830293;1652
108830293;48
108830293;2
108810386;1399
108810386;27
108830309;882
108830309;17
108890178;343
108890178;6
108810959;1447
108810959;23
108810968;2023
108810968;31
108810889;522
108810889;17
108810871;1126
108810871;80
108810226;1172
108810226;17
108810226;2
108830169;799
108830169;6
108810986;862
108810986;42
108810235;1276
108810235;47
108830178;671
108830178;19
108810262;1073
108810262;32
108830203;958
108830203;31
108830203;1
108810253;766
108810253;31
108830196;876
108830196;33
108810289;1172
108810289;44
108830221;1057
108830221;35
108810474;2471
108810474;61
112771077;845
112771077;69
112771077;4
112771077;1
112711054;448
112711054;21
112711054;7
112771067;535
112771067;19
112771058;884
112771058;5
112771058;1
112771059;745
112771059;14
112771081;565
112771081;41
112771068;617
112771068;18
112771079;586
112771079;16
112771073;1118
112771073;22
112771073;13
112771060;771
112771060;21
112771075;628
112771075;14
112771080;542
112771080;11
112771062;844
112771062;4
112771069;859
112771069;3
112771076;770
112771076;31
112771072;380
112771072;15
112771072;3
112771074;690
112771074;24
112771063;825
112771063;17
112771071;716
112771071;81
112711099;967
112711099;23
207710017;41
207710017;97
207710026;73
207710026;18
207710093;88
207710093;170
207710093;21
207710035;42
207710035;84
207710044;52
207710044;23
207710095;95
207710095;203
207710053;68
207710053;54
207710053;2
207710062;78
207710062;22
207710097;566
207710097;178
207710097;4
207710071;443
207710071;247
207710071;15
207710071;1
207710089;208
207710089;27
207710091;509
207710091;197
207710091;32
207710091;2
108911277;683
108911277;17
108911674;1342
108911674;17
108911153;1078
108911153;62
108911153;1
108910843;1524
108910843;14
108910843;5
108990310;33
108990310;3
108990309;1150
108990309;15
108911162;652
108911162;45
108911577;874
108911577;43
108911586;1008
108911586;69
108990298;715
108990298;1
108990298;3
108911647;1031
108911647;17
108911647;1
108911629;1003
108911629;19
108911514;466
108911514;28
108910013;2490
108910013;37
108910013;8
108911708;1055
108911708;55
108911708;5
108910216;781
108910216;8
108930098;829
108930098;4
108930098;3
108930098;5
108990381;350
108990381;13
108990382;629
108990382;14
108910234;406
108910234;15
108910252;167
108910252;5
108911602;662
108911602;2
108910279;662
108910279;20
108911717;1238
108911717;8
108930865;1047
108930865;13
108911268;506
108911268;17
108990369;995
108990369;44
108990369;22
108910349;601
108910349;10
108910349;1
108910358;1109
108910358;20
108930177;1135
108930177;21
108910367;1051
108910367;48
108930186;765
108930186;25
108910376;1187
108910376;21
108930195;1152
108930195;16
108910385;1165
108910385;14
108930202;998
108930202;9
108990370;591
108990370;4
108990371;460
108990371;13
108990371;6
108990372;697
108990372;2
108990446;516
108990446;8
108990446;7
108911568;371
108911568;28
108911568;2
108911568;1
108910243;688
108910243;11
108911559;548
108911559;8
108910261;229
108910261;3
108910297;466
108910297;8
108910304;378
108910304;4
108910331;1082
108910331;7
108990441;556
108990441;36
108910913;582
108910913;40
108930714;544
108930714;55
108911117;2003
108911117;36
108911117;4
108930211;3269
108930211;141
108930211;1
108910419;1457
108910419;22
108930229;599
108930229;6
108910428;1204
108910428;34
108910428;2
108930238;453
108930238;18
108911295;728
108911295;32
108911295;1
108911656;996
108911656;26
108930838;1077
108930838;15
108930838;9
108910446;1447
108910446;21
108910446;3
108930256;1073
108930256;22
108930256;6
108911417;601
108911417;18
108911417;3
108990444;623
108990444;25
108990445;454
108990445;26
108990445;1
108910464;1199
108910464;9
108930265;1317
108930265;27
108930265;3
108910473;1002
108910473;19
108930274;1157
108930274;10
108910482;987
108910482;35
108910482;4
108930283;1011
108930283;15
108911171;918
108911171;23
108911171;1
108930626;779
108930626;29
108930626;3
108911692;1122
108911692;8
108930856;826
108930856;10
108990368;243
108990368;11
108990439;414
108990439;3
108990439;1
108911347;331
108911347;42
108990307;1038
108990307;7
108911523;1084
108911523;47
108911302;1301
108911302;3
108911302;3
108930777;946
108930777;29
108911108;1195
108911108;58
108990447;1034
108990447;43
108990308;1012
108990308;22
108990308;1
108911126;887
108911126;48
108930583;1108
108930583;25
108930583;1
108911135;1127
108911135;18
108990296;1153
108990296;23
108990296;3
108990438;609
108990438;17
108990438;1
108911205;948
108911205;55
108911205;4
108930635;960
108930635;31
108930635;1
108911214;262
108911214;13
108930644;333
108930644;4
108911223;920
108911223;26
108930653;914
108930653;31
108911232;233
108911232;2
108930662;146
108911241;952
108911241;11
108930671;969
108930671;33
108911259;143
108911259;10
108990436;489
108990436;18
108990436;2
108990437;88
108990437;2
108990304;48
108990304;1
108910719;3112
108910719;91
108911611;784
108911611;8
108930802;863
108930802;20
108911383;436
108911383;19
108990380;343
108990380;2
108910755;1645
108910755;21
108910755;2
108990440;540
108990440;34
108990442;629
108990442;22
108990443;638
108990443;17
108990443;3
108910958;664
108910958;4
108910967;453
108910967;1
108910764;197
108910764;10
108911189;967
108911189;37
108910976;381
108910976;1
108911532;399
108911532;10
108910994;267
108910994;21
108911002;561
108911002;10
108911002;1
108911011;464
108911011;2
108911029;360
108911029;5
108911029;4
108911029;1
109010019;514
109010019;7
109010019;3
109010028;585
109010028;3
109090064;1030
109090064;4
109090064;3
109090054;430
109090054;2
109090054;2
109010037;751
109010046;737
109010116;695
109010116;1
109010116;1
109010222;906
109010143;463
109010152;843
109010152;15
109030077;829
109030077;1
109030077;7
109010258;936
109010258;2
109010346;26
109010346;2
109090055;357
109090055;2
109010161;82
109010276;537
109090065;113
109090065;4
109090067;613
109010213;1374
109010213;1
109030068;1591
109030068;22
109010188;58
109090049;27
109090049;9
109010055;1339
109010055;2
109030059;1190
109030059;14
109030059;1
109010337;288
109090052;643
109090052;25
109090052;10
109090052;1
109090056;514
109010231;1207
109010231;4
109010231;5
109090066;1074
109090066;3
109090066;3
109010197;313
109010197;3
109010197;2
109010249;414
109010249;10
109010249;7
109090051;360
109090051;3
109010328;353
109010328;2
109010204;419
109190049;181
109190049;20
109190033;945
109110275;1191
109110275;10
109110275;1
109190048;491
109190048;19
109110018;375
109110018;3
109110169;751
109110169;3
109190032;817
109190032;10
109190032;1
109110027;1139
109110027;10
109110027;9
109190026;1111
109190026;4
109110036;1175
109110036;7
109110106;933
109110178;898
109110178;1
109110178;1
109190050;354
109190050;21
109190050;2
109110054;519
109110054;12
109110284;945
109110284;6
109110151;1223
109130101;1036
109130101;7
109110124;1167
109110124;5
109130094;1213
109130094;17
109110142;1467
109110142;1
109110142;2
109130119;1226
109130119;2
109110203;195
109110203;1
109110072;1660
109110072;34
109110072;1
109110266;943
109110266;21
109110266;2
109190044;812
109190044;6
109190030;570
109190030;2
109110081;319
109110081;12
109190035;742
109190035;19
109190035;1
109190036;659
109190036;5
109110221;575
109110221;4
109110221;1
109130155;537
109130155;2
102610016;2163
102610016;69
102610016;33
102610016;2
102610722;1712
102610722;71
102610722;8
102610097;1369
102610097;16
102610097;2
102610097;1
102610494;1270
102610494;3
102610122;415
102610149;555
102610149;20
102610149;2
102610149;1
102610158;1073
102610158;6
102610158;1
102690212;759
102690212;22
102610485;2015
102610485;33
102610194;865
102610194;2
102610697;895
102630514;463
102630514;5
102610201;1230
102610201;23
102630074;695
102630074;2
102610219;870
102610219;6
102610219;1
102630286;1148
102610228;1011
102630083;1331
102630083;2
102610476;1068
102610476;5
102610025;426
102610034;631
102610034;5
102610713;816
102610713;8
102610052;938
102610467;1017
102610467;10
102610467;2
102610061;946
102610061;3
102610079;981
102610088;933
102610088;9
102610088;2
102610607;723
102610607;33
102610113;357
102610113;3
102610131;355
102610131;6
102610131;3
102690127;284
102690127;2
102610167;409
102610167;1
102610176;873
102610176;7
102610185;985
102610185;17
102610185;6
102610237;314
102610237;16
102690213;1019
102690213;2
102610246;473
102610246;7
102610255;915
102610255;13
102610264;986
102610264;7
102630126;638
102630126;2
102610273;1169
102610273;4
102610616;1113
102610616;19
102610616;4
102610422;550
102610422;18
102630268;500
102630268;33
102610704;1579
102610704;8
102630523;1521
102630523;1
102610546;1244
102610546;6
102630392;1553
102630392;19
102630392;16
102610537;884
102610537;4
102630383;1249
102630383;5
102690120;1069
102690120;36
102690120;1
102690123;1087
102690123;25
102690123;2
102610776;1102
102610776;21
102610749;785
102610749;24
102610634;1188
102610634;9
102610634;1
102630462;987
102630462;36
102610307;1107
102610307;22
102610555;10
102610316;119
102610343;87
102610343;2
102610361;235
102610361;2
102610801;88
102610801;2
102610449;1694
102610449;9
102610907;1451
102610907;12
102610431;2545
102610431;21
102610431;2
102610458;778
102610458;15
102630444;891
102610688;2443
102610688;11
102610688;3
102610758;71
102610388;3494
102610388;46
102610388;4
102690125;627
102690125;7
102690126;288
102610591;814
102610591;9
102610591;2
102690214;343
109210017;2518
109210017;46
109210017;18
109290272;1228
109290272;64
109290272;17
109290272;1
109290320;493
109290320;9
109210944;659
109210944;1
109210944;4
109290321;661
109290321;9
109210838;664
109210838;3
109210838;4
109211033;517
109211033;4
109210953;575
109210953;1
109290270;893
109290270;1
109210026;605
109210026;4
109210026;1
109210035;403
109210035;9
109210035;2
109210044;1226
109230312;967
109230312;2
109210053;531
109210053;4
109210062;304
109210071;1110
109210071;5
109290273;336
109290273;4
109290273;3
109210089;363
109210089;2
109210098;945
109210098;9
109290318;925
109290318;16
109290318;6
109211015;1190
109211015;25
109211015;1
109210105;944
109210105;4
109230057;1009
109230057;14
109210114;1121
109210114;16
109230066;1215
109230066;9
109210123;1191
109210123;7
109230075;1251
109230075;6
109230075;2
109210759;2680
109210759;79
109210759;4
109210132;895
109210132;14
109210141;705
109210141;9
109290349;991
109290349;9
109290350;797
109290350;9
109290350;3
109210159;823
109210159;2
109210159;7
109211166;853
109211166;15
109211166;2
109210168;1244
109210168;11
109290340;469
109290340;13
109290340;5
109210186;940
109210186;12
109210186;4
109230118;821
109230118;8
109210768;1062
109210768;7
109230339;1042
109230339;20
109211121;1124
109211121;5
109230596;1116
109230596;9
109211209;977
109211209;3
109210917;412
109210917;24
109210917;1
109210865;935
109210865;12
109210865;1
109230427;865
109230427;3
109211006;2701
109211006;2
109230524;2381
109230524;16
109230524;1
109230524;1
109211148;1182
109230612;1302
109230612;6
109290343;699
109290343;16
109211024;1100
109211024;5
109211024;3
109230542;1098
109230542;2
109211139;887
109211139;11
109211139;2
109230603;1210
109230603;5
109210308;1377
109210308;47
109210308;6
109210353;1067
109210353;5
109210353;2
109210317;1167
109210317;14
109210202;1066
109210202;36
109230287;1028
109230287;53
109290323;890
109290323;22
109290324;696
109290324;6
109290324;3
109210238;877
109210238;9
109230587;951
109230587;36
109210247;215
109210256;690
109210256;19
109210874;253
109210283;7
109210292;1792
109210292;17
109230172;1652
109230172;43
109210856;335
109210326;198
109210644;1302
109210644;4
109210653;1294
109210653;24
109210653;1
109210662;2489
109210662;16
109210662;2
109290322;499
109290322;5
109290351;562
109290351;12
109210441;3503
109210441;67
109210441;4
109310034;32
109370155;439
109370155;1
109370155;1
109370145;97
109370146;600
109370146;10
109310016;1959
109310016;4
109310016;2
109370158;1
109310043;33
109310043;3
109370157;595
109370157;3
109310079;230
109310079;10
109370150;393
109370150;2
109370150;15
112070670;575
112070670;40
112070670;1
112070677;815
112070677;6
112070679;662
112070679;3
112070680;184
112070680;10
112070678;606
112070678;4
112070678;12
112010621;792
112010621;17
112010621;1
206710302;72
206710302;13
206710311;282
206710311;181
206710311;4
206710232;50
206710232;19
206710241;330
206710241;164
206710241;1
206710365;55
206710365;31
206710374;244
206710374;244
206710417;281
206710417;356
206710417;8
206710277;35
206710277;14
206710286;232
206710286;247
206710286;13
206710437;76
206710437;40
206710438;150
206710438;332
206710438;2
206710436;46
