program_id;sehir_adi;yerlesen_sayisi
206090358;Antalya;2
206090358;İstanbul;1
206090358;Kocaeli;1
206090358;Aydın;1
206090358;İzmir;24
206090358;Ankara;1
206090358;Gaziantep;1
206090358;Mersin;1
206010609;İzmir;6
206010609;İstanbul;1
206010609;Manisa;1
206010618;Aydın;1
206010618;İzmir;2
206010618;Antalya;1
206010618;Adana;1
206010618;Kırklareli;1
206010884;Balıkesir;1
206010884;Manisa;3
206010884;Eskişehir;2
206010884;Muğla;1
206010884;Bursa;1
206010884;İzmir;23
206011219;Mersin;1
206011219;Manisa;1
206011219;İzmir;4
206011219;Muğla;1
206011219;Trabzon;1
206011219;Hatay;1
206011219;Bursa;1
206011228;Eskişehir;2
206011228;Adana;1
206011228;Antalya;1
206011228;İzmir;4
206011264;Trabzon;1
206011264;Eskişehir;1
206011264;Kocaeli;1
206011264;Manisa;1
206011264;Uşak;1
206011264;Balıkesir;1
206011264;İzmir;28
206011264;Muğla;1
206011264;Aydın;2
206011264;Antalya;1
206010981;Aydın;1
206010981;İzmir;2
206010981;Hatay;1
206011007;Aydın;1
206011007;İzmir;15
206011007;Manisa;1
206011007;Trabzon;1
206011237;Mersin;1
206011237;İzmir;2
206011246;İzmir;3
206011246;Adana;1
206011246;Manisa;1
206011282;Muğla;1
206011282;Kütahya;1
206011282;Manisa;2
206011282;Çanakkale;1
206011282;Bursa;1
206011282;Balıkesir;1
206011282;İzmir;19
206011282;Ankara;1
206011282;Adana;1
206110017;Eskişehir;1
206110017;Muğla;1
206110017;Edirne;1
206110017;Kayseri;2
206110017;Gaziantep;1
206110017;İstanbul;31
206110017;Diyarbakır;1
206110017;Bursa;1
206110017;Adıyaman;1
206110017;Hatay;1
206110017;Mersin;4
206110017;İzmir;3
206110017;Kocaeli;1
206110017;Ankara;1
206110017;Adana;3
206110017;Denizli;1
206110017;Aksaray;1
206110017;Konya;1
206110017;Antalya;3
206110026;Adana;1
206110026;İzmir;2
206110026;Sakarya;1
206110026;Bursa;1
206110026;İstanbul;5
206110035;Antalya;1
206110035;Ordu;1
206110035;Erzurum;1
206110035;Mersin;1
206110035;İstanbul;9
206110035;Sakarya;1
206110035;İzmir;3
206110035;Aydın;2
206110035;Adana;1
206110035;Bursa;4
206110035;Malatya;1
206110035;Çorum;1
206110035;Çanakkale;1
206110035;Ankara;1
206110044;Sakarya;1
206110044;Yozgat;1
206110044;İstanbul;2
206110044;Bursa;5
206110044;Samsun;1
206110044;Adana;1
206110044;Bartın;1
206110044;Antalya;1
206110044;Manisa;1
206111033;Kocaeli;2
206111033;Hatay;2
206111033;Bolu;1
206111033;Adana;2
206111033;Bursa;4
206111033;Manisa;1
206111033;İstanbul;22
206111033;Muğla;1
206111033;Çorum;1
206111033;Trabzon;1
206111033;Kayseri;1
206111033;Sinop;1
206111033;Gaziantep;2
206111033;Antalya;1
206111033;İzmir;1
206111033;Denizli;1
206111033;Aydın;1
206111033;Sakarya;1
206111033;Balıkesir;1
206111033;Mersin;1
206111687;İstanbul;2
206111687;Antalya;1
206111696;Kocaeli;1
206111696;Mersin;2
206111696;Malatya;1
206111696;Hatay;1
206111696;İstanbul;9
206111696;Balıkesir;1
206111696;Tekirdağ;1
206111696;Ankara;1
206111696;Kayseri;1
206110053;Muğla;1
206110053;İstanbul;3
206110062;Giresun;1
206110062;Hatay;1
206110062;İstanbul;5
206110062;Bursa;1
206111042;Bolu;1
206111042;Adana;1
206111042;Tekirdağ;1
206111042;Giresun;1
206111042;Sakarya;2
206111042;İstanbul;29
206111042;Kayseri;1
206111042;Muğla;1
206111042;Bursa;1
206111042;Kocaeli;1
206111042;Samsun;2
206111042;İzmir;1
206111042;Belli Değil;1
206190340;Bitlis;1
206190340;İstanbul;1
206190340;Amasya;1
206190340;Van;1
206190340;Konya;1
206190341;İstanbul;12
206190341;Tokat;1
206190341;Edirne;1
206190341;Çanakkale;1
206190341;Eskişehir;1
206190341;Kayseri;1
206190341;Balıkesir;1
206190341;İzmir;1
206190341;Ordu;1
206190341;Hatay;2
206190341;Bursa;1
206190341;Karabük;1
206190341;Denizli;1
206110105;İzmir;2
206110105;İstanbul;4
206110105;Mersin;1
206110105;Bursa;1
206110105;Edirne;1
206111069;İzmir;1
206111069;Bursa;3
206111069;İstanbul;31
206111069;Ordu;1
206111069;Ankara;1
206111069;Edirne;1
206111069;Uşak;1
206111069;Manisa;1
206111069;Muğla;1
206111069;Eskişehir;2
206111069;Çanakkale;1
206111069;Antalya;2
206111069;Denizli;1
206111069;Kocaeli;3
206111069;Adana;1
206110141;İstanbul;8
206110141;Kocaeli;1
206110141;İzmir;1
206190329;İstanbul;1
206190362;Amasya;1
206190362;Tekirdağ;1
206190362;İstanbul;10
206190363;Ankara;1
206190363;Hatay;1
206190363;Samsun;1
206190363;Mersin;1
206190363;Niğde;1
206190363;Sakarya;1
206190363;Isparta;1
206190363;İstanbul;4
206190363;Afyonkarahisar;1
206190363;Konya;1
206190363;Karabük;1
206190364;Konya;1
206190364;Adana;1
206190364;Kayseri;1
206190364;Ankara;2
206190364;İzmir;3
206190364;Kocaeli;2
206190364;Gaziantep;1
206190364;Denizli;1
206190364;İstanbul;45
206190364;Antalya;2
206190364;Nevşehir;1
206190364;Tekirdağ;3
206190364;Mersin;1
206190364;Erzurum;1
206190364;Balıkesir;4
206190364;Ordu;1
206110168;İstanbul;2
206111096;Samsun;1
206111096;İzmir;1
206111096;İstanbul;5
206190367;İstanbul;3
206190367;Ankara;1
206190367;İzmir;1
206110186;Samsun;1
206110186;İstanbul;3
206110186;Bursa;1
206110186;Manisa;1
206110186;Antalya;1
206110186;Konya;1
206110186;Kocaeli;1
206110186;Mardin;1
206190330;İstanbul;2
206110195;Bursa;1
206110195;İstanbul;3
206110202;Kayseri;1
206110202;Bursa;1
206110202;İzmir;1
206110202;İstanbul;7
206111112;Diyarbakır;1
206111112;İzmir;1
206111112;Kocaeli;3
206111112;Ankara;1
206111112;Aydın;1
206111112;Balıkesir;1
206111112;Yalova;1
206111112;Sakarya;1
206111112;Antalya;1
206111112;İstanbul;41
206111112;Bursa;2
206111112;Ordu;1
206110229;İzmir;1
206110229;Bursa;1
206110229;İstanbul;1
206110229;Kocaeli;1
206110229;Antalya;1
206111121;İstanbul;23
206111121;Antalya;1
206111121;Gaziantep;1
206111121;Kocaeli;1
206111121;Belli Değil;1
206110238;Giresun;1
206110238;Adana;1
206110238;İstanbul;20
206110238;Manisa;1
206110238;Kocaeli;2
206110238;Muğla;1
206110238;Diyarbakır;1
206110238;İzmir;1
206110238;Bursa;2
206110238;Konya;1
206110238;Aydın;1
206110247;Kocaeli;2
206110247;İzmir;1
206110247;Manisa;1
206110247;İstanbul;3
206110247;Eskişehir;1
206110247;Balıkesir;1
206110247;Antalya;1
206110247;Ankara;2
206110247;Tekirdağ;1
206111139;Uşak;1
206111139;İzmir;3
206111139;Elazığ;1
206111139;Düzce;1
206111139;Adana;1
206111139;Manisa;1
206111139;Burdur;2
206111139;Ankara;1
206111139;Muğla;1
206111139;Balıkesir;2
206111139;Gaziantep;1
206111139;Bursa;1
206111139;Malatya;1
206111139;Tekirdağ;4
206111139;Kocaeli;2
206111139;Sakarya;1
206111139;Samsun;1
206111139;Antalya;1
206111139;İstanbul;19
206190327;İstanbul;7
206190327;İzmir;2
206190327;Muğla;1
206190328;İzmir;1
206190328;İstanbul;9
206190328;Kocaeli;2
206190328;Balıkesir;1
206190328;Edirne;1
206190328;Belli Değil;1
206110265;İstanbul;3
206110265;İzmir;1
206110265;Denizli;1
206111148;Diyarbakır;1
206111148;İstanbul;25
206111148;Kocaeli;1
206111148;Bursa;1
206111148;Antalya;1
206111148;Karabük;1
206111148;İzmir;1
206110283;İstanbul;1
206110283;Konya;1
206110283;Kocaeli;1
206110283;Kayseri;1
206111157;Ankara;1
206111157;İzmir;4
206111157;İstanbul;15
206111157;Malatya;1
206111157;Kocaeli;2
206111157;Kütahya;1
206111157;Belli Değil;1
206110308;Malatya;1
206110308;İstanbul;5
206111166;Tekirdağ;1
206111166;Samsun;1
206111166;Diyarbakır;1
206111166;İstanbul;25
206111166;Ankara;1
206111166;İzmir;1
206111166;Gaziantep;2
206111166;Ordu;1
206111836;Bursa;1
206111836;Yozgat;1
206111836;İstanbul;4
206111836;Diyarbakır;1
206111836;Muğla;1
206111836;İzmir;2
206111845;Bursa;1
206111845;Trabzon;1
206111845;İstanbul;4
206111845;Elazığ;1
206111845;Mersin;1
206111845;Ordu;1
206111845;Kayseri;1
206111845;Kahramanmaraş;1
206112058;Bursa;6
206112058;Mersin;1
206112058;Aydın;1
206112058;Kütahya;1
206112058;Hakkari;1
206112058;Samsun;1
206112058;İzmir;2
206112058;Konya;2
206112058;Antalya;3
206112058;Adana;1
206112058;Tekirdağ;1
206112058;Ankara;1
206112058;Karaman;1
206112058;İstanbul;26
206112058;Hatay;1
206112058;Yalova;1
206190342;İstanbul;2
206190342;Kocaeli;1
206190343;İstanbul;10
206111951;Trabzon;1
206111951;Karabük;1
206111951;Adana;1
206111951;Sakarya;1
206111951;Ankara;2
206111951;Bolu;1
206111951;İstanbul;10
206111951;Kastamonu;1
206111951;Gaziantep;2
206111951;Malatya;1
206111951;Antalya;1
206111969;Ankara;1
206111969;Denizli;2
206111969;Sivas;1
206111969;Adana;2
206111969;Aydın;1
206111969;Balıkesir;1
206111969;Çanakkale;1
206111969;Isparta;1
206111969;Kırıkkale;1
206111969;Tokat;1
206111969;Kahramanmaraş;1
206111969;Erzurum;1
206111969;İstanbul;1
206111969;Trabzon;1
206111969;Belli Değil;1
206111978;Şanlıurfa;1
206111978;Muğla;2
206111978;Samsun;3
206111978;Tokat;1
206111978;Yalova;1
206111978;Balıkesir;1
206111978;Muş;1
206111978;Mersin;2
206111978;Çanakkale;1
206111978;Tekirdağ;2
206111978;Adana;1
206111978;İstanbul;24
206111978;Ankara;2
206111978;Elazığ;1
206111978;Diyarbakır;1
206111978;Bursa;5
206111978;Karaman;1
206111978;Burdur;1
206111978;Aydın;4
206111978;Kocaeli;4
206111978;Antalya;5
206111978;Erzurum;1
206111978;İzmir;1
206111978;Konya;1
206111978;Kastamonu;2
206190368;Trabzon;1
206190368;İstanbul;2
206190368;Muğla;1
206190368;Mersin;1
206190353;Denizli;1
206190353;İzmir;1
206190353;Zonguldak;1
206190353;İstanbul;2
206190354;Kastamonu;1
206190354;Bursa;1
206190354;Sakarya;1
206190354;Hatay;1
206190354;İstanbul;21
206190354;Kayseri;1
206190354;Eskişehir;1
206190354;Nevşehir;1
206190381;Kahramanmaraş;1
206190381;İstanbul;5
206190381;Adana;1
206190381;Gaziantep;1
206190381;İzmir;1
206190381;Belli Değil;1
206110398;Bartın;1
206110398;Eskişehir;1
206110398;Kastamonu;1
206110398;Balıkesir;2
206110398;Giresun;1
206110398;İstanbul;5
206110398;İzmir;1
206110398;Bursa;1
206110398;Uşak;1
206111193;Denizli;1
206111193;Mersin;1
206111193;Zonguldak;1
206111193;Ordu;2
206111193;Manisa;1
206111193;Bursa;3
206111193;Adana;1
206111193;Kocaeli;3
206111193;Balıkesir;2
206111193;Kütahya;1
206111193;Malatya;1
206111193;Gaziantep;5
206111193;Antalya;2
206111193;Samsun;1
206111193;İstanbul;42
206111915;Gaziantep;3
206111915;Mardin;1
206111915;İstanbul;1
206110459;Nevşehir;1
206110459;Balıkesir;1
206110459;Antalya;1
206110459;İstanbul;1
206110459;Kastamonu;1
206111218;İstanbul;23
206111218;Ankara;1
206111218;Tekirdağ;3
206111218;Adıyaman;1
206111218;Zonguldak;1
206111218;Bursa;1
206111218;Antalya;1
206110468;İstanbul;7
206110468;Tekirdağ;1
206110468;Trabzon;1
206110477;Antalya;1
206110477;Yalova;1
206110477;Bartın;1
206110477;Sivas;2
206110477;Karabük;1
206110477;Ankara;1
206110477;Gaziantep;1
206110477;Adana;1
206110477;İstanbul;5
206110477;Samsun;1
206111227;Antalya;1
206111227;Kahramanmaraş;1
206111227;İstanbul;55
206111227;Yalova;1
206111227;Sakarya;1
206111227;Kocaeli;2
206111227;Tekirdağ;1
206111227;Konya;2
206111227;Adana;2
206111227;Bursa;1
206111227;Çanakkale;1
206111227;Mersin;1
206111227;Mardin;1
206111227;Samsun;1
206111227;İzmir;2
206111227;Kastamonu;1
206111227;Malatya;1
206111227;Bartın;1
206110495;Manisa;1
206110495;İstanbul;2
206111236;İstanbul;12
206111236;İzmir;1
206111236;Kırklareli;1
206111236;Antalya;1
206111236;Adana;1
206111236;Çanakkale;1
206111236;Kocaeli;1
206111599;İstanbul;2
206111599;Bursa;1
206111606;Kocaeli;2
206111606;İstanbul;13
206111606;Ankara;2
206111606;Edirne;1
206111906;Ankara;1
206111906;İstanbul;1
206110511;Mersin;1
206110511;İstanbul;3
206111245;İzmir;1
206111245;İstanbul;4
206111245;Yalova;1
206190382;İstanbul;5
206111642;İstanbul;5
206111642;Afyonkarahisar;1
206111642;Tokat;1
206111642;Kocaeli;1
206111642;Zonguldak;1
206111651;Bursa;3
206111651;Antalya;1
206111651;İstanbul;36
206111651;Tekirdağ;1
206111651;Manisa;1
206111651;Ankara;2
206111651;Sakarya;1
206111651;Kocaeli;3
206111651;Edirne;1
206190383;İstanbul;3
206110538;Kocaeli;1
206110538;Muğla;1
206110538;Bursa;1
206110538;Düzce;1
206110538;İstanbul;2
206110538;İzmir;1
206110538;Aydın;1
206110538;Sakarya;1
206111254;Antalya;1
206111254;İstanbul;42
206111254;Yalova;1
206111254;Kocaeli;3
206111254;İzmir;1
206111254;Muğla;1
206190384;İstanbul;5
206110556;Bursa;2
206110556;İstanbul;6
206110556;Bingöl;1
206110556;Ankara;2
206111572;Kocaeli;1
206111572;Mersin;1
206111572;İstanbul;43
206111572;İzmir;4
206111572;Sivas;1
206111572;Antalya;2
206111572;Yalova;1
206111572;Zonguldak;1
206111572;Düzce;1
206111572;Balıkesir;1
206111572;Bursa;2
206111572;Aydın;1
206111572;Belli Değil;1
206110574;Bartın;1
206110574;İstanbul;5
206110574;İzmir;1
206110574;Bursa;2
206111263;Afyonkarahisar;1
206111263;Denizli;1
206111263;Karabük;1
206111263;Bursa;3
206111263;İstanbul;39
206111263;Muğla;1
206111263;Kocaeli;2
206111263;İzmir;1
206111263;Antalya;1
206111263;Batman;1
206190365;İzmir;1
206190365;Bursa;2
206190365;Kocaeli;1
206190365;Tekirdağ;1
206190365;Antalya;1
206190365;İstanbul;2
206190365;Kayseri;1
206190366;Antalya;3
206190366;İzmir;2
206190366;Yalova;1
206190366;Aydın;1
206190366;Balıkesir;1
206190366;Sakarya;1
206190366;Edirne;1
206190366;Kocaeli;2
206190366;Adana;1
206190366;İstanbul;32
206190366;Muğla;2
206190366;Bursa;4
206112137;İstanbul;11
206112137;Edirne;1
206112137;Hatay;1
206112137;Malatya;1
206112137;Antalya;1
206112128;Balıkesir;1
206112128;Kırklareli;1
206112128;Kayseri;1
206112128;İzmir;1
206112128;İstanbul;9
206112128;Ağrı;1
206112128;Zonguldak;1
206112331;Ordu;1
206112331;İstanbul;42
206112331;İzmir;3
206112331;Kırklareli;2
206112331;Bursa;3
206112331;Antalya;1
206112331;Adana;1
206112331;Ankara;1
206112331;Tekirdağ;3
206112331;Hatay;1
206112331;Mersin;1
206112331;Balıkesir;2
206112331;Kocaeli;2
206112331;Gaziantep;1
206112331;Sakarya;1
206112331;Afyonkarahisar;2
206112331;Zonguldak;1
206112331;Rize;1
206112331;Amasya;1
206112252;Balıkesir;1
206112252;İstanbul;1
206112261;İstanbul;8
206112261;Bursa;1
206112261;Muğla;1
206110705;Malatya;1
206110705;İstanbul;3
206110705;Bursa;1
206110705;Muğla;1
206110705;Zonguldak;1
206110714;Muğla;1
206110714;Hatay;1
206110714;Balıkesir;1
206110714;Van;1
206110714;Kocaeli;1
206110714;Kırklareli;1
206110714;Bursa;1
206110714;Antalya;1
206110714;İstanbul;3
206111333;Hatay;2
206111333;Adana;2
206111333;Ordu;2
206111333;Batman;1
206111333;Samsun;1
206111333;Ankara;2
206111333;Bursa;4
206111333;Giresun;2
206111333;İstanbul;21
206111333;Malatya;1
206111333;Eskişehir;1
206111333;Sivas;1
206111333;Denizli;2
206111333;Kocaeli;3
206111333;Sakarya;1
206111333;Balıkesir;1
206111333;İzmir;1
206111333;Antalya;6
206111333;Kastamonu;1
206111333;Nevşehir;1
206110583;İstanbul;10
206110583;Yalova;1
206110583;Ankara;1
206110583;Aydın;2
206110592;Balıkesir;1
206110592;Gaziantep;1
206110592;Çanakkale;1
206110592;Konya;1
206110592;Adıyaman;1
206110592;Van;1
206110592;Tekirdağ;1
206110592;İzmir;1
206110592;Ankara;1
206110592;Burdur;1
206110592;İstanbul;2
206110592;Eskişehir;1
206110592;Erzincan;1
206110592;Edirne;1
206111272;Tokat;1
206111272;Kahramanmaraş;1
206111272;Antalya;1
206111272;İzmir;6
206111272;Giresun;1
206111272;Yalova;1
206111272;Eskişehir;1
206111272;Adana;1
206111272;Gaziantep;2
206111272;Balıkesir;3
206111272;Tunceli;1
206111272;Hatay;1
206111272;Kırşehir;1
206111272;Ordu;1
206111272;Bursa;3
206111272;Konya;1
206111272;Aydın;3
206111272;Malatya;1
206111272;Kocaeli;3
206111272;Mersin;1
206111272;Tekirdağ;1
206111272;Ankara;1
206111272;Düzce;1
206111272;Denizli;2
206111272;İstanbul;32
206110617;Kahramanmaraş;1
206110617;Bursa;2
206110617;Antalya;1
206110617;Manisa;1
206110617;İstanbul;1
206111281;Muğla;2
206111281;Adana;1
206111281;Gaziantep;1
206111281;Konya;1
206111281;Antalya;4
206111281;İstanbul;24
206111281;Mersin;1
206111281;Bursa;2
206111281;Tekirdağ;1
206110626;İstanbul;7
206110626;Balıkesir;1
206110626;İzmir;1
206110635;İzmir;1
206110635;Adana;2
206110635;Van;1
206110635;Eskişehir;1
206110635;Trabzon;1
206110635;İstanbul;3
206110635;Bolu;1
206110635;Bursa;1
206110635;Erzurum;1
206110635;Bartın;2
206110635;Sakarya;1
206111299;İstanbul;32
206111299;Kocaeli;5
206111299;Mersin;1
206111299;Tokat;1
206111299;Kırklareli;1
206111299;Antalya;4
206111299;Bursa;7
206111299;Denizli;2
206111299;Edirne;1
206111299;Adana;1
206111299;Balıkesir;1
206111299;Şanlıurfa;1
206111299;Zonguldak;1
206111299;Tekirdağ;1
206111299;Kırşehir;1
206111299;Eskişehir;1
206111299;Nevşehir;1
206111299;Aksaray;1
206111299;Hatay;1
206111299;Manisa;1
206111299;İzmir;3
206111299;Rize;1
206111299;Gaziantep;1
206111299;Sivas;1
206111299;Samsun;2
206111299;Ankara;2
206111299;Kayseri;1
206190376;İstanbul;13
206190376;Bursa;6
206190376;Balıkesir;1
206190376;Ankara;1
206190376;Diyarbakır;1
206190377;Bursa;1
206190377;Antalya;1
206190377;İstanbul;8
206190377;Denizli;1
206190377;Sakarya;1
206190377;İzmir;1
206190377;Aydın;1
206190377;Samsun;1
206190378;Aydın;1
206190378;Mersin;2
206190378;Afyonkarahisar;1
206190378;Bursa;2
206190378;Nevşehir;1
206190378;Trabzon;1
206190378;Balıkesir;2
206190378;Amasya;1
206190378;Kocaeli;1
206190378;Ankara;1
206190378;Çanakkale;3
206190378;Gaziantep;2
206190378;Tekirdağ;3
206190378;İstanbul;35
206190378;Giresun;1
206190378;Kayseri;1
206190378;İzmir;4
206190378;Samsun;1
206110653;Afyonkarahisar;1
206110653;Bursa;1
206110653;Tekirdağ;1
206110653;İstanbul;2
206110653;Çanakkale;1
206110653;İzmir;3
206110653;Muğla;1
206111306;Konya;1
206111306;Tekirdağ;2
206111306;Kayseri;1
206111306;İzmir;6
206111306;Kırklareli;1
206111306;Bursa;1
206111306;Zonguldak;2
206111306;Karaman;1
206111306;Kocaeli;1
206111306;Manisa;1
206111306;İstanbul;38
206111306;Trabzon;1
206111306;Sakarya;1
206111306;Balıkesir;1
206111306;Adana;1
206111545;İstanbul;2
206111545;Kocaeli;1
206111554;Çanakkale;1
206111554;İstanbul;13
206111554;Tekirdağ;1
206111554;Kocaeli;1
206110935;Zonguldak;1
206110935;Muğla;1
206110935;İstanbul;1
206110935;İzmir;1
206110935;Niğde;1
206110935;Bursa;1
206111563;Yalova;1
206111563;Bilecik;1
206111563;Eskişehir;1
206111563;İstanbul;9
206111563;Mersin;2
206111563;Bursa;1
206111563;İzmir;2
206111563;Kocaeli;1
206110671;İzmir;1
206110671;Muğla;1
206110671;Uşak;1
206110671;Kocaeli;1
206110671;İstanbul;1
206111315;Sinop;1
206111315;Kırklareli;1
206111315;İzmir;1
206111315;Kocaeli;2
206111315;Bursa;1
206111315;İstanbul;24
206110689;İstanbul;1
206110689;Mersin;1
206110698;Ankara;1
206110698;Aydın;2
206110698;Mersin;1
206110698;Zonguldak;1
206110698;Balıkesir;1
206110698;Aksaray;1
206110698;İstanbul;3
206110698;Bursa;1
206110698;İzmir;1
206110698;Eskişehir;1
206110698;Uşak;1
206111324;Adana;2
206111324;Bursa;5
206111324;Düzce;2
206111324;Antalya;2
206111324;Tekirdağ;2
206111324;Kırıkkale;1
206111324;Kahramanmaraş;1
206111324;Ankara;2
206111324;Kocaeli;3
206111324;Çanakkale;1
206111324;Sakarya;1
206111324;Trabzon;1
206111324;Bilecik;1
206111324;Yalova;2
206111324;Gaziantep;1
206111324;Çorum;1
206111324;İstanbul;48
206112022;İzmir;1
206112022;Antalya;1
206112031;Mersin;1
206112031;İstanbul;9
206112031;Antalya;1
206112031;Adana;1
206111475;Tekirdağ;2
206111475;Bilecik;1
206111475;Zonguldak;1
206111475;Bursa;1
206111475;Gaziantep;3
206111475;Eskişehir;1
206111475;Mersin;2
206111475;Çorum;1
206111475;Gümüşhane;1
206111475;Konya;2
206111475;Sakarya;1
206111475;İzmir;1
206111475;Aydın;1
206111475;İstanbul;13
206111475;Ankara;1
206111475;Denizli;1
206111484;Antalya;2
206111484;İstanbul;5
206111484;Düzce;1
206111484;İzmir;3
206111484;Samsun;1
206111484;Edirne;1
206111493;Edirne;1
206111493;İstanbul;22
206111493;Manisa;2
206111493;Van;1
206111493;Antalya;1
206111493;Balıkesir;2
206111493;Ordu;1
206111493;Kocaeli;1
206111493;Bursa;4
206111493;Rize;1
206111493;Trabzon;1
206111493;Gaziantep;1
206111493;Denizli;1
206111493;İzmir;1
206111493;Tekirdağ;1
206111493;Hatay;2
206111493;Mersin;1
206110971;Aydın;1
206110971;İstanbul;3
206110971;Konya;1
206110989;Afyonkarahisar;1
206110989;Elazığ;1
206110989;İstanbul;5
206110989;Kocaeli;3
206110998;Antalya;1
206110998;Aydın;1
206110998;İzmir;1
206110998;Tekirdağ;3
206110998;Gaziantep;1
206110998;Uşak;1
206110998;İstanbul;37
206110998;Hatay;1
206110998;Samsun;1
206110998;Kocaeli;1
206110998;Bursa;5
206110998;Bartın;1
206190385;Kocaeli;2
206190385;Edirne;1
206190385;Hatay;1
206190385;İstanbul;19
206190385;Aydın;1
206190385;Tekirdağ;1
206111809;Bartın;1
206111809;İzmir;1
206111809;İstanbul;9
206111809;Bursa;1
206111809;Manisa;1
206111818;Düzce;1
206111818;İstanbul;40
206111818;Şanlıurfa;1
206111818;Hatay;1
206111818;Kırklareli;1
206111818;Kocaeli;4
206111818;Tekirdağ;1
206111818;Rize;1
206111818;Bartın;1
206110741;Tekirdağ;1
206110741;Bursa;2
206110741;Antalya;1
206110741;Denizli;1
206110741;İstanbul;42
206110741;Balıkesir;1
206110741;Muğla;1
206110741;İzmir;2
206110741;Adana;3
206110741;Şanlıurfa;1
206110741;Giresun;1
206110741;Mersin;1
206110741;Diyarbakır;2
206110741;Ankara;3
206110759;Adana;1
206110759;Manisa;1
206110759;Giresun;1
206110759;Antalya;2
206110759;Gaziantep;1
206110759;Sakarya;2
206110759;Bursa;1
206110759;Ankara;1
206110759;Kocaeli;1
206110759;Yozgat;1
206110759;Aydın;1
206110759;Burdur;1
206111615;Adana;1
206111615;Bursa;2
206111615;İstanbul;12
206111615;Kocaeli;2
206190348;İstanbul;3
206190348;Tekirdağ;1
206190349;Kastamonu;1
206190349;Tokat;1
206190349;İstanbul;17
206190349;Sakarya;1
206190349;Bursa;1
206190349;Antalya;1
206190349;Ordu;1
206190349;Denizli;1
206190349;İzmir;1
206110838;Ankara;1
206110838;Zonguldak;1
206110838;İstanbul;3
206110838;Trabzon;1
206110838;Bartın;1
206111369;Rize;1
206111369;Mersin;1
206111369;Ankara;1
206111369;İzmir;2
206111369;Samsun;1
206111369;İstanbul;29
206111369;Düzce;1
206111369;Tekirdağ;1
206111369;Kocaeli;1
206111369;Bursa;4
206190379;Tokat;1
206190379;Eskişehir;1
206190379;İstanbul;2
206190379;Balıkesir;1
206190380;Antalya;1
206190380;Kocaeli;1
206190380;Denizli;2
206190380;İstanbul;24
206190380;Bursa;2
206190380;Gaziantep;1
206190374;Manisa;1
206190374;Kocaeli;1
206190374;İzmir;1
206190374;Mersin;1
206190374;İstanbul;2
206190374;Yalova;1
206190375;Zonguldak;1
206190375;Sakarya;1
206190375;Tekirdağ;1
206190375;İstanbul;33
206190375;Bursa;2
206190375;İzmir;1
206190375;Ordu;1
206190375;Samsun;1
206190372;İstanbul;1
206190372;Denizli;1
206190373;İstanbul;6
206190373;Mersin;1
206190373;Ankara;1
206190373;Kocaeli;2
206110917;Gaziantep;1
206110917;İzmir;1
206110917;İstanbul;1
206111403;Kocaeli;1
206111403;Ankara;1
206111403;İstanbul;16
206111403;Bursa;1
206190386;Gaziantep;1
206190386;Bursa;1
206190386;İstanbul;1
206190386;Antalya;1
206110892;Erzurum;1
206110892;Bursa;1
206110892;Mersin;1
206110892;Konya;1
206110892;Kocaeli;1
206110892;Edirne;1
206110892;Ankara;1
206110892;İstanbul;6
206111396;İzmir;2
206111396;Bursa;6
206111396;Hatay;1
206111396;Kahramanmaraş;1
206111396;İstanbul;59
206111396;Kocaeli;1
206111396;Gaziantep;2
206190350;İstanbul;2
206190356;Kocaeli;1
206190356;İstanbul;8
206190356;Tekirdağ;1
206110953;Eskişehir;1
206110953;Denizli;1
206110953;Ankara;2
206110953;İstanbul;1
206110953;Adana;1
206110953;Tokat;1
206110953;İzmir;1
206110953;Bursa;3
206110962;Aydın;1
206110962;Manisa;3
206110962;Diyarbakır;1
206110962;Zonguldak;1
206110962;Kocaeli;4
206110962;Samsun;1
206110962;Mersin;1
206110962;Kayseri;1
206110962;Bursa;1
206110962;Adana;1
206110962;Konya;1
206110962;Bilecik;1
206110962;Balıkesir;2
206110962;Trabzon;1
206110962;Gaziantep;1
206110962;İstanbul;40
206112279;Çorum;1
206112279;İstanbul;1
206112288;Eskişehir;1
206112288;İzmir;1
206112288;İstanbul;1
206111872;Tekirdağ;1
206111872;Sivas;1
206111881;İstanbul;7
206111881;Ankara;1
206111881;Bursa;1
206111881;Mersin;1
206112297;Bursa;1
206112297;İstanbul;1
206112304;İzmir;1
206112304;İstanbul;7
206190351;İstanbul;2
206190352;Gaziantep;1
206190352;Isparta;1
206190352;İstanbul;2
206190352;Mersin;1
206190338;Denizli;1
206190338;Ankara;1
206190338;İstanbul;2
206190338;Çorum;1
206190339;Afyonkarahisar;1
206190339;Kastamonu;1
206190339;Şanlıurfa;1
206190339;İzmir;1
206190339;Hakkari;1
206190339;Kahramanmaraş;1
206190339;Kocaeli;3
206190339;Tekirdağ;1
206190339;Sakarya;1
206190339;Çanakkale;1
206190339;Kırklareli;1
206190339;İstanbul;14
206190339;Antalya;1
206190339;Bursa;1
206190339;Gaziantep;1
206190339;Denizli;1
110110013;Bursa;2
110110013;Giresun;1
110110013;Malatya;1
110110013;Yalova;2
110110013;Mersin;1
110110013;Antalya;3
110110013;Zonguldak;1
110110013;Kayseri;2
110110013;Isparta;1
110110013;Muğla;1
110110013;Kocaeli;2
