program_id;sehir_id;yerlesen_sayisi
106110415;14;1
106110415;54;2
106110415;78;4
106110415;17;1
106110415;80;1
106110415;71;1
106110415;38;1
106110415;45;1
106110415;37;4
106110415;9;3
106110415;41;8
106110415;31;2
106110415;35;6
106110415;81;2
106110415;27;5
106110415;52;2
106110415;10;2
106110415;22;1
106110415;21;2
106110415;7;1
106210017;52;7
106210017;33;1
106210017;65;1
106210017;54;1
106210017;37;2
106210017;58;2
106210017;38;2
106210017;8;1
106210017;76;1
106210017;61;23
106210017;34;7
106210017;19;2
106210017;29;3
106210017;43;1
106210017;27;2
106210017;20;1
106210017;46;2
106210017;25;1
106210017;57;1
106210017;48;1
106210017;53;3
106210017;80;1
106210017;7;2
106210017;40;1
106210017;36;1
106210017;28;2
106210017;1;1
106210017;55;8
106210017;60;1
106210017;6;2
106210017;44;1
106210017;16;3
106210017;5;2
106210017;13;1
106210017;69;1
106210017;42;1
106210811;27;2
106210811;38;2
106210811;36;1
106210811;68;1
106210811;41;1
106210811;51;1
106210811;42;1
106210811;29;2
106210811;57;1
106210811;19;2
106210811;25;1
106210811;72;2
106210811;34;8
106210811;54;1
106210811;35;4
106210811;46;3
106210811;33;2
106210811;55;9
106210811;28;3
106210811;37;1
106210811;39;1
106210811;14;1
106210811;53;2
106210811;6;2
106210811;67;1
106210811;61;13
106210811;58;1
106210811;66;2
106210811;52;5
106210811;1;3
106210811;63;2
106210811;70;1
106290134;16;1
106290134;25;2
106290134;53;1
106290134;78;1
106290134;28;3
106290134;75;1
106290134;41;2
106290134;50;1
106290134;34;1
106290134;27;2
106290134;61;16
106210186;72;1
106210186;20;1
106210186;36;1
106210186;46;3
106210186;35;2
106210186;42;1
106210186;45;2
106210186;31;1
106210186;65;1
106210186;9;1
106210186;59;2
106210186;10;1
106210186;28;3
106210186;50;1
106210186;67;1
106210186;6;2
106210186;52;4
106210186;27;1
106210186;7;1
106210186;76;1
106210186;61;21
106210186;40;1
106210186;60;1
106210186;23;1
106210186;57;1
106210186;58;1
106210186;55;1
106210186;38;2
106210186;54;1
106210186;16;1
106210186;34;9
106210186;53;4
106210186;81;2
106210186;80;2
106210186;41;3
106211042;34;4
106211042;78;1
106211042;55;1
106211042;19;1
106211042;48;1
106211042;9;1
106211042;6;3
106211042;24;1
106211042;61;3
106211042;35;2
106211042;28;1
106211042;59;2
106210908;25;2
106210908;79;1
106210908;28;1
106210908;61;18
106210908;55;3
106210908;52;1
106210908;7;1
106210908;71;2
106210908;33;1
106210908;34;4
106210908;46;1
106210908;53;1
106210908;36;1
106210908;31;1
106210908;59;1
106210908;44;1
106210908;54;2
106210908;6;6
106210908;41;1
106210908;38;2
106210908;69;1
106210211;81;1
106210211;75;2
106210211;66;1
106210211;44;3
106210211;34;10
106210211;58;1
106210211;8;1
106210211;61;31
106210211;42;1
106210211;55;2
106210211;41;1
106210211;57;2
106210211;63;2
106210211;48;1
106210211;7;1
106210211;19;2
106210211;46;1
106210211;36;1
106210211;49;1
106210211;29;3
106210211;37;1
106210211;59;1
106210211;31;2
106210211;52;3
106210211;13;1
106210211;6;4
106210211;33;2
106210229;29;1
106210229;61;21
106210229;52;3
106210229;34;12
106210229;19;1
106210229;33;3
106210229;23;1
106210229;16;3
106210229;27;3
106210229;76;1
106210229;50;2
106210229;20;1
106210229;7;1
106210229;36;1
106210229;53;6
106210229;1;1
106210229;56;1
106210229;6;3
106210229;25;1
106210229;60;2
106210229;38;3
106210229;4;1
106210229;46;1
106210229;55;5
106210229;77;1
106210229;28;2
106210229;71;1
106210168;1;1
106210168;16;3
106210168;50;1
106210168;45;2
106210168;6;3
106210168;41;2
106210168;19;1
106210168;34;6
106210168;27;1
106210168;61;6
106210168;55;3
106210168;59;1
106210168;38;1
106210177;27;1
106210177;65;1
106210177;53;1
106210177;8;1
106210177;7;1
106210177;68;1
106210177;80;1
106210177;61;4
106210177;16;1
106210177;34;2
106210177;42;2
106210177;1;1
106210177;6;4
106210238;16;1
106210238;59;3
106210238;14;1
106210238;8;1
106210238;27;1
106210238;42;1
106210238;72;1
106210238;53;1
106210238;34;15
106210238;10;1
106210238;55;2
106210238;38;2
106210238;7;2
106210238;61;10
106210238;9;1
106210238;58;2
106210238;41;2
106210238;46;1
106210238;77;1
106210238;35;4
106210238;71;1
106210238;6;7
106210238;28;1
106210195;55;3
106210195;58;1
106210195;7;1
106210195;63;2
106210195;6;2
106210195;34;2
106210195;35;1
106210195;31;1
106210195;81;1
106210195;54;1
106210195;9;1
106210195;61;11
106210195;19;3
106210195;27;1
106210202;37;1
106210202;34;13
106210202;25;1
106210202;52;2
106210202;38;3
106210202;3;1
106210202;8;1
106210202;19;1
106210202;63;2
106210202;41;2
106210202;27;2
106210202;71;2
106210202;6;11
106210202;1;1
106210202;66;1
106210202;14;2
106210202;47;1
106210202;2;1
106210202;78;1
106210202;31;1
106210202;5;1
106210202;55;1
106210202;46;2
106210202;16;3
106210202;45;2
106210202;61;14
106210202;59;1
106210202;24;1
106210202;44;1
106210202;35;3
106210202;33;3
106210202;29;2
106210202;7;4
106210202;81;1
106210202;48;3
106210202;54;1
106211103;37;1
106211103;44;1
106211103;34;8
106211103;33;1
106211103;41;1
106211103;10;1
106211103;59;1
106211103;7;1
106211103;61;8
106211103;16;3
106211103;6;5
106210247;53;3
106210247;42;1
106210247;54;3
106210247;16;2
106210247;24;1
106210247;5;3
106210247;29;2
106210247;55;1
106210247;45;2
106210247;33;2
106210247;80;1
106210247;19;3
106210247;81;1
106210247;6;11
106210247;28;3
106210247;7;1
106210247;52;5
106210247;61;24
106210247;34;19
106210247;37;1
106210247;8;3
106210247;35;4
106210247;58;1
106210247;41;4
106210247;60;1
106210247;67;1
106210256;52;2
106210256;5;1
106210256;53;1
106210256;36;1
106210256;34;7
106210256;6;5
106210256;55;2
106210256;28;4
106210256;16;2
106210256;33;2
106210256;61;7
106210256;41;2
106210256;45;1
106210256;27;1
106210256;44;1
106210256;7;1
106210256;23;1
106210265;28;4
106210265;52;6
106210265;27;1
106210265;38;2
106210265;53;6
106210265;72;1
106210265;41;4
106210265;54;2
106210265;46;2
106210265;14;1
106210265;42;1
106210265;10;1
106210265;5;2
106210265;8;3
106210265;66;1
106210265;40;1
106210265;12;1
106210265;35;2
106210265;69;1
106210265;60;3
106210265;7;1
106210265;37;1
106210265;6;6
106210265;2;1
106210265;50;1
106210265;61;26
106210265;55;6
106210265;34;26
106210265;58;3
106210265;29;1
106210265;4;1
106210265;59;2
106210265;16;1
106210265;67;1
106210265;0;1
106210274;44;1
106210274;35;2
106210274;46;3
106210274;48;1
106210274;5;2
106210274;29;1
106210274;38;2
106210274;57;1
106210274;81;1
106210274;75;1
106210274;53;3
106210274;63;1
106210274;37;1
106210274;20;1
106210274;52;4
106210274;10;1
106210274;41;6
106210274;77;1
106210274;71;1
106210274;1;2
106210274;61;47
106210274;23;2
106210274;27;2
106210274;43;4
106210274;36;1
106210274;31;1
106210274;67;1
106210274;45;2
106210274;34;27
106210274;28;5
106210274;51;1
106210274;58;1
106210274;16;4
106210274;26;2
106210274;6;2
106210274;25;2
106210274;60;3
106210274;7;1
106210274;55;7
106210274;9;1
106210274;19;1
106210274;4;1
106210283;28;4
106210283;34;12
106210283;7;1
106210283;50;1
106210283;6;5
106210283;48;1
106210283;45;1
106210283;16;2
106210283;60;2
106210283;46;3
106210283;1;2
106210283;53;4
106210283;70;1
106210283;27;2
106210283;38;3
106210283;58;2
106210283;75;1
106210283;8;4
106210283;33;1
106210283;12;1
106210283;19;1
106210283;9;2
106210283;35;2
106210283;69;1
106210283;18;1
106210283;21;1
106210283;55;10
106210283;24;1
106210283;31;1
106210283;42;1
106210283;25;4
106210283;54;3
106210283;20;1
106210283;80;1
106210283;61;35
106210283;29;3
106210283;65;1
106210283;74;1
106210292;27;3
106210292;6;24
106210292;55;10
106210292;57;3
106210292;45;2
106210292;71;2
106210292;38;3
106210292;29;3
106210292;44;2
106210292;9;1
106210292;7;1
106210292;25;1
106210292;5;3
106210292;60;5
106210292;26;1
106210292;34;22
106210292;41;3
106210292;81;1
106210292;46;3
106210292;18;1
106210292;24;1
106210292;23;2
106210292;28;6
106210292;69;1
106210292;66;1
106210292;53;1
106210292;31;1
106210292;3;1
106210292;33;2
106210292;35;1
106210292;16;2
106210292;4;1
106210292;1;2
106210292;67;1
106210292;65;1
106210292;52;8
106210292;61;35
106210292;37;1
106210292;19;1
106210292;8;1
106210308;55;3
106210308;52;3
106210308;35;4
106210308;23;1
106210308;7;1
106210308;71;1
106210308;46;2
106210308;61;23
106210308;36;1
106210308;38;4
106210308;10;1
106210308;41;1
106210308;37;1
106210308;24;1
106210308;75;1
106210308;3;1
106210308;27;2
106210308;21;1
106210308;33;4
106210308;68;1
106210308;17;1
106210308;67;1
106210308;5;1
106210308;25;2
106210308;2;1
106210308;53;4
106210308;31;2
106210308;45;2
106210308;32;2
106210308;66;2
106210308;29;2
106210308;48;2
106210308;44;1
106210308;6;11
106210308;72;1
106210308;34;18
106210308;57;1
106210308;58;2
106210308;28;2
106210308;16;8
106290130;27;3
106290130;78;1
106290130;41;3
106290130;45;1
106290130;69;1
106290130;6;3
106290130;4;1
106290130;34;7
106290130;58;1
106290130;23;1
106290130;67;1
106290130;28;1
106290130;19;3
106290130;74;1
106290130;38;3
106290130;61;16
106290130;7;1
106290130;80;1
106290130;16;2
106290130;25;1
106290130;42;2
106290130;9;1
106290130;60;1
106290130;1;1
106290130;24;1
106290130;63;1
106290130;26;1
106290130;52;2
106211112;16;2
106211112;28;1
106211112;74;1
106211112;6;3
106211112;29;1
106211112;47;1
106211112;27;2
106211112;46;1
106211112;35;1
106211112;71;2
106211112;23;1
106211112;31;1
106211112;19;2
106211112;45;4
106211112;5;1
106211112;9;2
106211112;38;1
106211112;52;3
106211112;10;1
106211112;7;1
106211112;67;1
106211112;42;1
106211112;59;1
106211112;17;1
106211112;78;1
106211112;61;7
106211112;53;1
106211112;41;1
106211112;24;1
106211112;76;1
106211112;55;3
106211112;26;1
106211112;54;4
106211112;34;15
106211112;25;1
106210326;6;11
106210326;11;1
106210326;61;13
106210326;44;1
106210326;39;1
106210326;47;1
106210326;41;1
106210326;27;1
106210326;59;1
106210326;51;1
106210326;24;2
106210326;52;2
106210326;35;2
106210326;81;1
106210326;67;2
106210326;60;1
106210326;72;1
106210326;14;1
106210326;55;1
106210326;50;1
106210326;69;2
106210326;21;1
106210326;25;1
106210326;1;2
106210326;34;8
106210326;29;1
106210326;54;1
106210326;16;6
106210326;38;1
106210326;76;2
106210326;28;1
106210335;23;1
106210335;68;1
106210335;64;2
106210335;16;2
106210335;20;5
106210335;33;1
106210335;48;2
106210335;40;1
106210335;8;6
106210335;46;2
106210335;49;1
106210335;26;2
106210335;53;2
106210335;55;4
106210335;34;6
106210335;4;1
106210335;18;1
106210335;27;3
106210335;13;1
106210335;52;2
106210335;10;2
106210335;37;2
106210335;44;2
106210335;28;1
106210335;58;1
106210335;71;1
106210335;6;8
106210335;7;1
106210335;31;5
106210335;5;1
106210335;22;1
106210335;29;2
106210335;21;1
106210335;60;1
106210335;66;2
106210335;42;1
106210335;9;1
106210335;61;30
106210335;41;4
106210344;4;2
106210344;16;1
106210344;21;1
106210344;49;1
106210344;60;1
106210344;29;1
106210344;81;1
106210344;26;1
106210344;7;1
106210344;42;1
106210344;2;1
106210344;58;1
106210344;54;1
106210344;55;2
106210344;25;2
106210344;67;1
106210344;41;3
106210344;35;1
106210344;36;1
106210344;74;1
106210344;8;3
106210344;72;1
106210344;9;1
106210344;61;16
106210344;53;2
106210344;34;7
106210344;44;2
106210344;1;1
106210344;6;11
106210344;52;2
106210344;31;1
106210353;10;1
106210353;27;4
106210353;23;2
106210353;33;2
106210353;16;1
106210353;45;1
106210353;6;10
106210353;44;2
106210353;36;2
106210353;55;2
106210353;53;1
106210353;52;3
106210353;13;1
106210353;2;1
106210353;20;1
106210353;35;5
106210353;38;3
106210353;61;8
106210353;51;1
106210353;3;1
106210353;8;1
106210353;19;2
106210353;7;2
106210353;28;2
106210353;31;5
106210353;69;1
106210353;32;1
106210353;34;10
106210353;46;2
106210353;41;3
106210353;65;1
106210362;40;1
106210362;27;1
106210362;41;3
106210362;19;1
106210362;15;2
106210362;16;6
106210362;57;1
106210362;58;3
106210362;34;9
106210362;46;1
106210362;33;1
106210362;9;3
106210362;18;1
106210362;42;1
106210362;2;2
106210362;79;1
106210362;29;2
106210362;45;1
106210362;4;1
106210362;26;2
106210362;28;3
106210362;55;1
106210362;5;3
106210362;60;3
106210362;35;1
106210362;78;1
106210362;1;1
106210362;24;1
106210362;61;13
106210362;36;1
106210362;66;1
106210362;25;2
106210362;38;3
106210362;7;1
106210362;52;1
106210362;59;2
106210362;6;22
106290131;52;1
106290131;40;1
106290131;6;15
106290131;61;5
106290131;63;1
106290131;9;1
106290131;2;1
106290131;33;1
106290131;28;2
106290131;42;1
106290131;34;4
106290131;16;2
106290131;1;3
106290131;3;1
106290131;49;1
106290131;31;1
106290131;32;1
106290131;38;1
106290131;25;1
106290131;67;1
106290131;20;1
106290131;53;1
106290131;78;1
106290131;43;2
106290131;50;1
106290131;21;1
106210829;61;8
106210829;60;1
106210829;27;2
106210829;34;13
106210829;16;6
106210829;70;1
106210829;7;3
106210829;46;1
106210829;67;2
106210829;9;1
106210829;38;1
106210829;25;1
106210829;5;2
106210829;80;1
106210829;54;2
106210829;52;1
106210829;44;1
106210829;59;1
106210829;15;1
106210829;6;5
106210829;55;3
106210829;33;1
106210829;35;2
106210829;41;2
106210795;10;1
106210795;6;10
106210795;20;1
106210795;46;1
106210795;29;1
106210795;19;1
106210795;38;1
106210795;42;5
106210795;27;3
106210795;48;1
106210795;66;1
106210795;79;2
106210795;34;6
106210795;33;2
106210795;71;1
106210795;13;1
106210795;8;1
106210795;63;1
106210795;7;1
106210795;57;1
106210795;81;1
106210795;15;1
106210795;16;1
106210795;67;1
106210795;4;1
106210795;22;1
106210795;50;1
106210795;9;1
106210795;5;1
106210795;70;1
106210795;45;2
106210795;28;4
106210795;40;2
106210795;52;2
106210795;61;19
106210371;5;1
106210371;67;1
106210371;54;1
106210371;20;1
106210371;8;2
106210371;16;3
106210371;4;1
106210371;68;1
106210371;25;1
106210371;53;3
106210371;6;10
106210371;65;1
106210371;42;1
106210371;44;3
106210371;35;2
106210371;7;1
106210371;79;1
106210371;63;2
106210371;38;1
106210371;36;1
106210371;66;1
106210371;26;1
106210371;24;2
106210371;49;1
106210371;33;1
106210371;34;6
106210371;52;1
106210371;2;1
106210371;55;3
106210371;71;1
106210371;41;2
106210371;15;2
106210371;61;37
106210371;28;5
106210371;45;1
106211069;33;1
106211069;67;1
106211069;32;1
106211069;55;1
106211069;25;1
106211069;29;2
106211069;38;1
106211069;35;1
106211069;6;9
106211069;59;1
106211069;52;1
106211069;31;2
106211069;53;1
106211069;61;18
106211069;68;1
106211069;41;1
106211069;34;7
106211069;1;1
106211069;28;1
106210405;52;1
106210405;61;1
106210414;61;3
106210414;43;1
106210414;56;1
106210423;81;1
106210423;33;2
106210423;39;2
106210423;40;1
106210423;10;1
106210423;16;5
106210423;14;1
106210423;17;1
106210423;35;3
106210423;57;1
106210423;36;1
106210423;8;1
106210423;34;26
106210423;6;14
106210423;53;2
106210423;9;1
106210423;60;1
106210423;32;1
106210423;29;1
106210423;7;1
106210423;25;1
106210423;61;16
106210423;50;1
106210423;41;3
106210423;67;1
106210423;23;2
106210423;65;1
106210423;46;2
106210423;19;1
106210423;73;1
106210423;54;1
106210423;5;1
106210423;1;3
106210423;37;2
106210423;26;4
106210423;55;4
106210423;51;1
106210423;31;1
106210432;6;11
106210432;74;1
106210432;57;1
106210432;14;1
106210432;67;1
106210432;33;2
106210432;10;1
106210432;20;1
106210432;41;4
106210432;61;3
106210432;54;1
106210432;81;1
106210432;7;1
106210432;21;1
106210432;16;2
106210432;53;1
106210432;31;1
106210432;26;1
106210432;46;1
106210432;35;1
106210432;55;2
106210432;9;1
106210432;1;2
106210432;5;1
106210432;45;1
106210432;52;1
106210432;42;1
106210432;34;12
106210432;68;1
106290132;64;1
106290132;61;5
106290132;26;1
106290132;63;1
106290132;58;1
106290132;69;1
106290132;31;1
106290132;1;1
106290132;59;1
106290132;34;7
106290132;55;2
106290132;7;1
106290132;33;2
106290132;67;1
106290132;27;1
106290132;68;1
106290132;49;1
106290132;16;1
106290132;39;1
106290132;35;1
106290132;10;1
106290133;61;1
106210926;52;1
106210926;44;1
106210926;34;1
106210926;1;1
106210926;35;1
106210865;50;1
106210865;52;3
106210865;45;1
106210865;48;1
106210865;34;7
106210865;66;2
106210865;44;2
106210865;3;1
106210865;59;2
106210865;53;1
106210865;16;2
106210865;49;1
106210865;65;1
106210865;1;1
106210865;7;1
106210865;41;4
106210865;12;1
106210865;55;3
106210865;28;1
106210865;61;7
106210865;27;2
106210865;38;1
106210865;6;10
106210865;56;1
106210865;31;2
106210865;60;2
106210865;35;3
106210865;21;1
106210865;8;1
106210874;34;1
106210971;53;2
106210971;66;2
106210971;7;2
106210971;9;1
106210971;33;3
106210971;58;1
106210971;23;1
106210971;27;1
106210971;15;2
106210971;25;2
106210971;13;1
106210971;35;2
106210971;34;10
106210971;65;2
106210971;16;1
106210971;55;2
106210971;41;1
106210971;40;1
106210971;61;2
106210971;80;1
106210971;46;2
106210971;6;5
106210971;71;1
106210971;21;2
106210971;63;1
106210971;31;2
106210971;56;1
106210971;20;3
106210971;1;1
106210989;33;1
106210989;6;4
106210989;34;5
106210989;7;1
106210989;16;1
106210989;42;3
106210441;1;2
106210441;29;1
106210441;48;1
106210441;31;1
106210441;15;1
106210441;67;2
106210441;44;1
106210441;28;1
106210441;6;2
106210441;61;6
106210441;41;2
106210441;80;1
106210441;39;1
106210441;45;1
106210441;43;1
106210441;34;6
106210441;68;1
106210459;3;1
106210459;33;2
106210459;45;3
106210459;70;1
106210459;63;1
106210459;57;1
106210459;13;1
106210459;17;1
106210459;31;1
106210459;71;1
106210459;9;1
106210459;1;2
106210459;19;3
106210459;14;1
106210459;66;2
106210459;52;6
106210459;11;1
106210459;34;7
106210459;48;2
106210459;38;1
106210459;7;5
106210459;23;1
106210459;60;1
106210459;55;2
106210459;44;1
106210459;37;3
106210459;28;3
106210459;16;4
106210459;25;1
106210459;59;1
106210459;46;2
106210459;39;1
106210459;20;1
106210459;53;2
106210459;35;1
106210459;29;1
106210459;61;10
106210459;6;3
106210468;5;2
106210468;35;1
106210468;45;1
106210468;6;4
106210468;46;1
106210468;60;2
106210468;75;2
106210468;9;3
106210468;34;4
106210468;8;1
106210468;7;1
106210468;38;1
106210468;58;2
106210468;44;1
106210468;36;1
106210468;55;4
106210468;61;14
106210468;41;2
106210468;65;1
106210468;81;2
106210468;28;2
106210468;16;3
106210468;40;1
106210468;53;1
106210468;52;3
106210468;48;1
106210468;3;1
106210917;78;1
106210917;42;1
106210917;27;1
106210917;63;1
106210917;59;1
106210917;38;1
106210917;8;1
106210917;58;1
106210917;10;1
106210917;43;1
106210917;53;1
106210917;45;1
106210917;12;1
106210917;7;1
106210917;61;5
106210917;41;1
106210917;6;1
106210892;21;3
106210892;8;1
106210892;53;6
106210892;80;2
106210892;29;2
106210892;52;11
106210892;61;32
106210892;35;2
106210892;65;4
106210892;42;1
106210892;34;7
106210892;70;1
106210892;45;1
106210892;38;5
106210892;28;8
106210892;4;2
106210892;12;1
106210892;5;1
106210892;44;2
106210892;27;3
106210892;16;4
106210892;1;2
106210892;26;1
106210892;25;1
106210892;67;1
106210892;76;1
106210892;19;2
106210892;66;3
106210892;31;1
106210892;36;1
106210892;47;1
106210892;59;1
106210892;63;1
106210892;60;3
106210892;6;7
106210892;46;4
106210892;40;1
106210892;41;3
106210892;55;30
106210892;69;1
106211051;34;6
106211051;48;1
106211051;21;1
106211051;29;1
106211051;41;1
106211051;53;4
106211051;54;1
106211051;25;2
106211051;31;5
106211051;36;1
106211051;79;1
106211051;35;1
106211051;37;2
106211051;16;6
106211051;38;1
106211051;4;1
106211051;52;4
106211051;61;12
106211051;7;1
106211051;45;2
106211051;42;1
106211051;28;1
106211051;6;2
106211051;65;1
106211051;24;1
106211051;55;2
106210477;61;3
106210477;6;2
106210477;35;2
106210477;42;2
106210477;34;3
106210477;67;1
106210477;55;1
106210486;27;2
106210486;41;4
106210486;40;1
106210486;42;2
106210486;26;1
106210486;35;4
106210486;20;1
106210486;6;6
106210486;31;4
106210486;19;2
106210486;61;1
106210486;78;1
106210486;24;1
106210486;64;1
106210486;21;2
106210486;34;16
106210486;52;1
106210486;33;3
106210486;44;2
106210486;37;1
106210486;7;3
106210486;48;4
106210486;1;3
106210486;16;6
106210486;25;1
106210486;59;1
106210486;17;2
106210486;22;1
106210486;45;1
106210486;9;2
106210486;46;2
106210495;19;2
106210495;51;3
106210495;33;2
106210495;60;1
106210495;62;1
106210495;70;3
106210495;1;4
106210495;28;1
106210495;53;1
106210495;46;1
106210495;65;1
106210495;16;3
106210495;52;1
106210495;17;2
106210495;31;1
106210495;15;1
106210495;34;10
106210495;7;1
106210495;27;3
106210495;72;1
106210495;6;3
106210495;81;1
106210495;71;1
106210495;38;1
106210495;44;4
106210495;63;1
106210495;41;3
106210495;35;1
106210495;77;1
106210495;8;1
106210495;48;1
106210495;5;1
106210502;7;4
106210502;35;4
106210502;6;11
106210502;31;3
106210502;53;5
106210502;55;21
106210502;24;3
106210502;25;1
106210502;60;4
106210502;51;1
106210502;28;9
106210502;29;4
106210502;9;1
106210502;1;2
106210502;52;13
106210502;10;1
106210502;57;2
106210502;38;2
106210502;71;1
106210502;54;1
106210502;12;1
106210502;46;2
106210502;16;1
106210502;64;1
106210502;8;2
106210502;19;2
106210502;65;1
106210502;66;2
106210502;23;2
106210502;41;5
106210502;5;4
106210502;33;4
106210502;34;13
106210502;61;50
106210502;27;2
106390078;15;1
106390078;44;1
106390078;46;1
106390078;33;4
106390078;35;1
106390078;41;2
106390078;70;2
106390078;12;1
106390078;48;1
106390078;37;1
106390078;42;11
106390078;21;1
106390078;26;2
106390078;38;1
106390078;27;1
106390078;80;2
106390078;30;1
106390078;47;2
106390078;72;1
106390078;6;3
106390078;63;1
106390078;3;2
106390078;71;1
106390078;7;6
106390078;58;1
106390078;1;2
106390078;34;4
106390078;78;2
106390078;23;1
106390078;31;1
106390078;68;1
106310237;42;7
106310237;21;2
106310237;30;1
106310237;46;2
106310237;70;15
106310237;4;2
106310237;7;2
106310237;10;1
106310237;34;1
106310237;66;1
106310237;6;2
106310237;63;7
106310237;33;4
106310237;72;1
106310237;27;5
106310237;80;2
106310237;31;2
106310237;1;2
106310237;3;1
106310237;20;1
106310237;48;1
106330144;7;1
106330144;44;1
106330144;27;1
106330144;70;6
106330144;1;3
106330144;20;1
106330144;31;1
106330144;52;1
106330144;66;1
106330144;58;2
106330144;63;3
106330144;9;1
106330144;72;2
106330144;6;3
106330144;50;1
106330144;33;1
106330144;59;1
106330144;79;1
106330144;5;1
106330144;40;1
106330144;34;3
106330144;46;2
106330144;80;1
106330144;56;2
106310176;32;1
106310176;27;1
106310176;1;1
106310176;31;1
106310176;6;1
106310176;7;2
106310176;42;1
106310176;33;1
106310176;70;9
106310176;9;1
106310176;35;2
106390073;51;3
106390073;15;1
106390073;34;2
106390073;63;1
106390073;7;4
106390073;45;3
106390073;1;2
106390073;70;2
106390073;27;1
106390073;43;3
106390073;32;1
106390073;38;1
106390073;31;2
106390073;9;1
106390073;40;1
106390073;68;1
106390073;10;1
106390073;33;4
106390073;42;9
106390073;65;2
106390073;16;2
106390073;3;1
106390073;71;1
106390073;6;1
106390073;35;1
106390073;30;1
106310104;40;1
106310104;11;1
106310104;1;5
106310104;63;1
106310104;31;1
106310104;42;14
106310104;26;1
106310104;38;1
106310104;6;4
106310104;20;2
106310104;3;1
106310104;33;3
106310104;43;1
106310104;30;1
106310104;23;1
106310104;70;12
106310104;2;1
106310104;13;1
106310104;7;5
106310104;45;1
106310104;48;1
106310104;34;1
106310104;66;2
106310061;7;3
106310061;16;1
106310061;72;1
106310061;80;2
106310061;33;5
106310061;6;1
106310061;31;3
106310061;42;10
106310061;50;1
106310061;1;3
106310061;3;2
106310061;13;2
106310061;70;16
106310061;63;2
106310061;4;1
106310061;45;2
106310061;27;1
106310061;20;1
106310061;65;1
106310061;51;2
106310061;48;1
106310061;34;1
106330047;42;8
106330047;6;1
106330047;31;2
106330047;58;1
106330047;7;1
106330047;34;2
106330047;64;1
106330047;45;2
106330047;20;3
106330047;27;1
106330047;63;4
106330047;44;2
106330047;16;1
106330047;41;1
106330047;79;1
106330047;80;1
106330047;70;18
106330047;26;1
106330047;15;1
106330047;3;1
106330047;33;3
106330047;1;6
106310088;42;14
106310088;38;1
106310088;51;1
106310088;1;4
106310088;72;1
106310088;16;1
106310088;73;1
106310088;33;4
106310088;80;3
106310088;13;1
106310088;6;4
106310088;31;2
106310088;7;4
106310088;3;1
106310088;34;2
106310088;46;4
106310088;27;1
106310088;70;12
106310088;63;1
106330056;43;1
106330056;70;12
106330056;27;1
106330056;66;1
106330056;73;1
106330056;63;3
106330056;6;1
106330056;31;1
106330056;7;2
106330056;45;1
106330056;78;1
106330056;9;1
106330056;1;1
106330056;67;1
106330056;46;1
106330056;72;1
106330056;80;1
106330056;10;1
106330056;20;2
106330056;42;22
106330056;33;5
106330056;25;1
106310255;38;2
106310255;48;2
106310255;64;2
106310255;43;1
106310255;2;1
106310255;80;6
106310255;68;1
106310255;32;3
106310255;70;3
106310255;33;7
106310255;20;5
106310255;31;3
106310255;1;3
106310255;7;4
106310255;4;1
106310255;42;8
106390045;9;1
106390045;34;1
106390045;12;1
106390045;51;1
106390045;2;1
106390045;32;1
106390045;68;2
106390045;15;1
106390045;27;1
106390045;43;1
106390045;20;1
106390045;1;3
106390045;73;4
106390045;46;1
106390045;7;2
106390045;36;2
106390045;63;2
106390045;57;1
106390045;42;17
106390045;33;8
106390045;6;1
106390045;72;1
106390045;21;1
106390045;70;6
106390045;80;1
106390046;34;2
106390046;31;2
106390046;12;1
106390046;10;1
106390046;4;1
106390046;27;1
106390046;7;4
106390046;2;3
106390046;70;6
106390046;52;1
106390046;26;1
106390046;6;3
106390046;14;1
106390046;46;1
106390046;55;1
106390046;51;2
106390046;72;1
106390046;48;1
106390046;33;5
106390046;1;3
106390046;16;3
106390046;20;1
106390046;42;14
106390046;40;1
106390046;47;1
106390046;35;4
106390046;45;3
106390046;32;1
106390046;3;1
106390046;63;2
106310219;21;1
106310219;43;1
106310219;63;2
106310219;20;1
106310219;55;1
106310219;32;1
106310219;30;1
106310219;23;1
106310219;6;2
106310219;34;2
106310219;80;1
106310219;33;5
106310219;38;3
106310219;3;2
106310219;42;14
106310219;26;1
106310219;27;1
106310219;4;1
106310219;48;2
106310219;1;6
106310219;70;3
106310219;65;1
106310219;46;1
106310219;74;1
106310219;31;2
106310219;7;5
106390069;16;1
106390069;38;1
106390069;33;5
106390069;27;3
106390069;48;1
106390069;3;1
106390069;20;1
106390069;6;1
106390069;68;1
106390069;7;1
106390069;9;1
106390069;31;2
106390069;46;1
106390069;42;18
106390069;1;5
106390069;35;1
106390069;70;5
106390069;2;3
106310016;80;1
106310016;34;2
106310016;70;9
106310016;45;1
106310016;42;4
106310016;20;1
106310016;48;1
106310016;27;1
106310016;68;1
106310025;46;1
106310025;7;4
106310025;42;14
106310025;33;1
106310025;38;1
106310025;31;1
106310025;1;2
106310025;70;7
106310167;20;1
106310167;35;2
106310167;54;1
106310167;61;1
106310167;43;1
106310167;6;5
106310167;70;18
106310167;33;6
106310167;53;1
106310167;5;1
106310167;34;2
106310167;1;1
106310167;46;1
106310167;71;1
106310167;42;15
106310167;44;2
106310167;16;1
106310167;21;1
106310167;64;1
106310167;7;6
